Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Ce tu , Doamne , de dînșii vei rîde , Cînd în laț cu păgînii s- or prinde , De vor fi de batgioc , de ocară , Și le- a ieși vestea preste țară .","Ce tu , Doamne , de dînșii vei rîde , Cînd în laț","Ce tu , Doamne , de dînșii vei rîde , Cînd cu păgînii","Ce tu , Doamne , de dînșii vei rîde , Cînd în laț","Ce tu , Doamne , de dînșii vei rîde , Cînd cu păgînii",în laț,cu păgân,prinde,în laț,cu păgînii,2,2,în,cu,laț,păgân,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Căzură -n laț pentru sămețîia , Căce i- au cuprins blăstămățîia .",Căzură -n laț,Căzură pentru sămețîia,Căzură -n laț,Căzură pentru sămețîia,în laț,pentru semeție,cădea,-n laț,pentru sămețîia,2,2,în,pentru,laț,semeție,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și cu svatul lor cu tot deșert svătuiesc , Și cuvîntul nu le stă de cîte grăiesc .",Și cu svatul lor,Și cu tot,Și cu svatul,Și cu tot,cu sfat,cu tot,sfătui,cu svatul lor,cu tot,3,2,cu,cu,sfat,tot,NOUN,PRON,prepositional,prepositional,Preverbal,RomanianNonstandard
Ce pentr- aceea ti -oi lăuda -te -N buzele mele de bunătate .,Ce pentr- aceea ti -oi lăuda -te -N buzele mele,Ce pentr- aceea ti -oi lăuda -te de bunătate,Ce pentr- aceea ti -oi lăuda -te -N buzele,Ce pentr- aceea ti -oi lăuda -te de bunătate,în buză,de bunătate,lăuda,-N buzele mele,de bunătate,3,2,în,de,buză,bunătate,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ț -voi ura bine , și -ntr- a mea viață Să văz de -aproape svînta ta față , Și cu mîni tinse să stau la rugă , -N sfîntul tău nume , ce -s a ta slugă .","Ț -voi ura bine , și -ntr- a mea viață Să văz de -aproape svînta ta față , Și cu mîni tinse să stau la rugă","Ț -voi ura bine , și -ntr- a mea viață Să văz de -aproape svînta ta față , Și cu mîni tinse să stau , -N sfîntul tău nume , ce -s a ta slugă","Ț -voi ura bine , și -ntr- a mea viață Să văz de -aproape svînta ta față , Și cu mîni tinse să stau la rugă","Ț -voi ura bine , și -ntr- a mea viață Să văz de -aproape svînta ta față , Și cu mîni tinse să stau -N nume",la rugă,în nume,sta,la rugă,", -N sfîntul tău nume , ce -s a ta slugă",2,11,la,în,rugă,nume,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Fără de veste , cu lancea plină , Vor să săgete cei fără vină .","Fără de veste ,","cu lancea plină ,",Fără veste,cu lancea,fără veste,cu lance,săgete,"Fără de veste ,","cu lancea plină ,",4,4,fără,cu,veste,lance,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
CATISMA 9 : Psalomul lui David 64 ; Ne mîngîie prorocul de lăcuința de gios cu nedejdea petrecerii de sus .,CATISMA 9 : Psalomul lui David 64 ; Ne mîngîie prorocul de lăcuința de gios,CATISMA 9 : Psalomul lui David 64 ; Ne mîngîie prorocul cu nedejdea petrecerii de sus,CATISMA 9 : Psalomul lui David 64 ; Ne mîngîie prorocul de lăcuința,CATISMA 9 : Psalomul lui David 64 ; Ne mîngîie prorocul cu nedejdea,de locuință,cu nădejde,mângâia,de lăcuința de gios,cu nedejdea petrecerii de sus,4,5,de,cu,locuință,nădejde,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cînd ne cercai , Doamne , -n strecătoare , De ne- ardeai c- argint în herbătoare , Ne băgai picioarele prin lațe Și scîrbele ne puneai în brațe .","Cînd ne cercai , Doamne , -n strecătoare , De ne- ardeai c- argint","Cînd ne cercai , Doamne , -n strecătoare , De ne- ardeai în herbătoare","Cînd ne cercai , Doamne , -n strecătoare , De ne- ardeai c- argint","Cînd ne cercai , Doamne , -n strecătoare , De ne- ardeai în herbătoare",cu argint,în fierbătoare,arde,c- argint,în herbătoare,2,2,cu,în,argint,fierbătoare,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Că ne- ai suit păgînii în ceafă , Cu rău ce ne fac și ne cer leafă .",Că ne- ai suit păgînii în ceafă,"Că ne- ai suit păgînii , Cu rău ce ne fac și ne cer leafă",Că ne- ai suit păgînii în ceafă,Că ne- ai suit păgînii Cu rău,în ceafă,cu rău,sui,în ceafă,", Cu rău ce ne fac și ne cer leafă",2,10,în,cu,ceafă,rău,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Pentr- aceea îț voi intra -n casă Cu făgadă și cu jărtvă grasă .,Pentr- aceea îț voi intra -n casă,Pentr- aceea îț voi intra Cu făgadă și cu jărtvă grasă,Pentr- aceea îț voi intra -n casă,Pentr- aceea îț voi intra Cu făgadă,în casă,cu făgadă,intra,-n casă,Cu făgadă și cu jărtvă grasă,2,6,în,cu,casă,făgadă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Iubitul pre steaguri cu multă frîmsețe Va -mpărțî pre cete lefe cu blîndețe .,Iubitul pre steaguri,Iubitul cu multă frîmsețe,Iubitul pre steaguri,Iubitul cu frîmsețe,pe steag,cu frumusețe,împărțî,pre steaguri,cu multă frîmsețe,2,3,pe,cu,steag,frumusețe,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
Iubitul pre steaguri cu multă frîmsețe Va -mpărțî pre cete lefe cu blîndețe .,Iubitul pre steaguri cu multă frîmsețe Va -mpărțî pre cete,Iubitul pre steaguri cu multă frîmsețe Va -mpărțî cu blîndețe,Iubitul pre steaguri cu multă frîmsețe Va -mpărțî pre cete,Iubitul pre steaguri cu multă frîmsețe Va -mpărțî cu blîndețe,pe ceată,cu blândețe,împărțî,pre cete,cu blîndețe,2,2,pe,cu,ceată,blândețe,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ca -n Selmon cînd cade omătul de- albește , Așe toată țara cu tine s- a -nvește .",Ca -n Selmon,cu tine,Ca -n Selmon,cu tine,ca în Selmon,cu tu,învește,Ca -n Selmon,cu tine,3,2,ca în,cu,Selmon,tu,PROPN,PRON,prepositional,prepositional,Preverbal,RomanianNonstandard
"N- ii pățî c- atunce să te îngrozască , Că -acmu vine Domnul să te miluiască , Să te ia cu sine din plean , din șerbie , Să te suie -n țară , să -ț dea -mpărățîie .","N- ii pățî c- atunce să te îngrozască , Că -acmu vine Domnul să te miluiască , Să te ia cu sine","N- ii pățî c- atunce să te îngrozască , Că -acmu vine Domnul să te miluiască , Să te ia din plean , din șerbie","N- ii pățî c- atunce să te îngrozască , Că -acmu vine Domnul să te miluiască , Să te ia cu sine","N- ii pățî c- atunce să te îngrozască , Că -acmu vine Domnul să te miluiască , Să te ia din plean",cu sine,din plean,lua,cu sine,"din plean , din șerbie",2,5,cu,din,sine,plean,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Că tu , Doamne svinte , cu lesne ni -i scoate Cu a ta vîrtute de la prag de moarte .","Că tu , Doamne svinte , cu lesne ni -i scoate Cu a ta vîrtute","Că tu , Doamne svinte , cu lesne ni -i scoate de la prag de moarte","Că tu , Doamne svinte , cu lesne ni -i scoate Cu vîrtute","Că tu , Doamne svinte , cu lesne ni -i scoate de prag",cu vârtute,de prag,scoate,Cu a ta vîrtute,de la prag de moarte,4,5,cu,de,vârtute,prag,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"N- or putea să scape nice -n vîrv de munte , Că din Bazan Domnul i- a prăvăli iute Și -i va băga -n mare de -i vor vedea fundul , Să le zacă -n mestec oasele cu prundul .","N- or putea să scape nice -n vîrv de munte , Că din Bazan Domnul i- a prăvăli iute Și -i va băga -n mare de -i vor vedea fundul , Să le zacă -n mestec","N- or putea să scape nice -n vîrv de munte , Că din Bazan Domnul i- a prăvăli iute Și -i va băga -n mare de -i vor vedea fundul , Să le zacă cu prundul","N- or putea să scape nice -n vîrv de munte , Că din Bazan Domnul i- a prăvăli iute Și -i va băga -n mare de -i vor vedea fundul , Să le zacă -n mestec","N- or putea să scape nice -n vîrv de munte , Că din Bazan Domnul i- a prăvăli iute Și -i va băga -n mare de -i vor vedea fundul , Să le zacă cu prundul",în amestec,cu prund,zăcea,-n mestec,cu prundul,2,2,în,cu,amestec,prund,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cîndu -ț mergea Domnul la război în frunte , De sta poignite stîrvurile crunte , Ieșiia atunce tot omul să vază Pre -mpăratul nostru război ce lucrează .",Cîndu -ț mergea Domnul la război,Cîndu -ț mergea Domnul în frunte,Cîndu -ț mergea Domnul la război,Cîndu -ț mergea Domnul în frunte,la război,în frunte,merge,la război,în frunte,2,2,la,în,război,frunte,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Din cetele toate , din năroade mare Veniia la Domnul bună cuvîntare , Și din toată vița cea izrailească Să cînte pre Domnul și să -l proslăvască .","Din cetele toate ,","din năroade mare Veniia la Domnul bună cuvîntare , Și din toată vița cea izrailească",Din cetele,din năroade,din ceată,din norod,veni,"Din cetele toate ,","din năroade mare Veniia la Domnul bună cuvîntare , Și din toată vița cea izrailească",4,15,din,din,ceată,norod,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Boierii Iudei , ce mergea din frunte , Zavilon , Naftalim , cei cu steaguri multe , Și cu toț boierii , cînd ieșiia -n oaste , Împungea pizmașii cu sulița -n coaste .","Boierii Iudei , ce mergea din frunte , Zavilon , Naftalim , cei cu steaguri multe , Și cu toț boierii , cînd ieșiia -n oaste , Împungea pizmașii cu sulița","Boierii Iudei , ce mergea din frunte , Zavilon , Naftalim , cei cu steaguri multe , Și cu toț boierii , cînd ieșiia -n oaste , Împungea pizmașii -n coaste","Boierii Iudei , ce mergea din frunte , Zavilon , Naftalim , cei cu steaguri multe , Și cu toț boierii , cînd ieșiia -n oaste , Împungea pizmașii cu sulița","Boierii Iudei , ce mergea din frunte , Zavilon , Naftalim , cei cu steaguri multe , Și cu toț boierii , cînd ieșiia -n oaste , Împungea pizmașii -n coaste",cu suliță,în coastă,împunge,cu sulița,-n coaste,2,2,cu,în,suliță,coastă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Deci poruncește cu svînta ta sîlă , Și să să -ntărească pre noi a ta milă Care- ai făcut , Doamne , și veste să -ț iasă Preste Ierusalim , din svînta ta casă .","Deci poruncește cu svînta ta sîlă , Și să să -ntărească pre noi a ta milă Care- ai făcut , Doamne , și veste să -ț iasă Preste Ierusalim","Deci poruncește cu svînta ta sîlă , Și să să -ntărească pre noi a ta milă Care- ai făcut , Doamne , și veste să -ț iasă , din svînta ta casă","Deci poruncește cu svînta ta sîlă , Și să să -ntărească pre noi a ta milă Care- ai făcut , Doamne , și veste să -ț iasă Preste Ierusalim","Deci poruncește cu svînta ta sîlă , Și să să -ntărească pre noi a ta milă Care- ai făcut , Doamne , și veste să -ț iasă din casă",peste Ierusalim,din casă,ieși,Preste Ierusalim,", din svînta ta casă",2,5,peste,din,Ierusalim,casă,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și pizmașii miei stau împrotivă , Fără număr , cu ceată zlobivă .","Și pizmașii miei stau împrotivă , Fără număr","Și pizmașii miei stau împrotivă , cu ceată zlobivă",Și pizmașii miei stau împrotivă Fără număr,Și pizmașii miei stau împrotivă cu ceată,fără număr,cu ceată,sta,", Fără număr",", cu ceată zlobivă",3,4,fără,cu,număr,ceată,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Pentr- aceea mă rog , Doamne svinte , Și de mine să -ț fie aminte , Să nu ducă direpții rușine Și necinste -n ceva pentru mine , Că eu pentru tine duc ocară Și mustrare ce -mi vine din țară , Cu răceală ce -m iese pre față , Cît de mine li -i frațîlor greață .","Pentr- aceea mă rog , Doamne svinte , Și de mine să -ț fie aminte , Să nu ducă direpții rușine Și necinste -n ceva","Pentr- aceea mă rog , Doamne svinte , Și de mine să -ț fie aminte , Să nu ducă direpții rușine Și necinste pentru mine","Pentr- aceea mă rog , Doamne svinte , Și de mine să -ț fie aminte , Să nu ducă direpții rușine Și necinste -n ceva","Pentr- aceea mă rog , Doamne svinte , Și de mine să -ț fie aminte , Să nu ducă direpții rușine Și necinste pentru mine",în ceva,pentru eu,duce,-n ceva,pentru mine,2,2,în,pentru,ceva,eu,PRON,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară eu cătră tine cu rugă Mă rog , Doamne , că sînt a ta slugă .",Iară eu cătră tine,Iară eu cu rugă,Iară eu cătră tine,Iară eu cu rugă,către tu,cu rugă,ruga,cătră tine,cu rugă,2,2,către,cu,tu,rugă,PRON,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Să nu -ț ascunzi a ta svîntă față Despre mine , Doamne , cu vro greață , Ce -ț sînt slugă , și- n mișelătate Să mi- auz de sîrg cu bunătate .",Să nu -ț ascunzi a ta svîntă față Despre mine,Să nu -ț ascunzi a ta svîntă față cu vro greață,Să nu -ț ascunzi a ta svîntă față Despre mine,Să nu -ț ascunzi a ta svîntă față cu greață,despre eu,cu greață,ascunde,Despre mine,cu vro greață,2,3,despre,cu,eu,greață,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Și mă hrăniră -n foame cu here Ceia ce i- am hrănitu -i cu miere .,Și mă hrăniră -n foame,Și mă hrăniră cu here,Și mă hrăniră -n foame,Și mă hrăniră cu here,în foame,cu fiere,hrăni,-n foame,cu here,2,2,în,cu,foame,fiere,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și- n sete cu oțăt m- adăpară , Să le fie masa de ocară .",Și- n sete,Și- cu oțăt,Și- n sete,Și- cu oțăt,în sete,cu oțet,adăpa,n sete,cu oțăt,2,2,în,cu,sete,oțet,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Și ț -voi lăuda cinstitul nume , Doamne svinte , cu cîntec pre lume , Și cu laudă te voi mări -te , Pentru ca să placă , Doamne svinte , Decît vițăl , cînd răsare , De -i cresc coarne și gemănări tare , Să mă vază mișeii , să salte , Cu veselii , cu cîntece nalte .","Și ț -voi lăuda cinstitul nume , Doamne svinte , cu cîntec","Și ț -voi lăuda cinstitul nume , Doamne svinte pre lume","Și ț -voi lăuda cinstitul nume , Doamne svinte cu cîntec","Și ț -voi lăuda cinstitul nume , Doamne svinte pre lume",cu cântec,pe lume,lăuda,", cu cîntec",pre lume,3,2,cu,pe,cântec,lume,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Din maică -mea din mătrice M- ai închegat , și ț -voi zîce Cîntare nepărăsîtă , Că sînt a mulț de prohită .",Din maică -mea,din mătrice,Din maică,din mătrice,din maică,din matrice,închega,Din maică -mea,din mătrice,3,2,din,din,maică,matrice,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Rostul , de ti -oi lăuda -te , De slavă , de bunătate Și de mare cuviință , Toată zua cu credință .","Rostul , de ti -oi lăuda -te , De slavă , de bunătate Și de mare cuviință","Rostul , de ti -oi lăuda -te cu credință","Rostul , de ti -oi lăuda -te De slavă","Rostul , de ti -oi lăuda -te cu credință",de slavă,cu credință,lăuda,", De slavă , de bunătate Și de mare cuviință",cu credință,10,2,de,cu,slavă,credință,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și de ceata cea zlobivă , Ce țî să pune -mprotivă , De -m străjuiesc bietul suflet Și mă grăiesc cu rău cuget , Să dea -n goană după mine , Zicînd că -s urnit de tine : ” Bine că ne- au venit toană , Blămaț să -l luăm în goană , Să -l apucăm fără gloate , Că de- acmu nu -i cine -l scoate ” .","Și de ceata cea zlobivă , Ce țî să pune -mprotivă , De -m străjuiesc bietul suflet Și mă grăiesc cu rău cuget , Să dea -n goană","Și de ceata cea zlobivă , Ce țî să pune -mprotivă , De -m străjuiesc bietul suflet Și mă grăiesc cu rău cuget , Să dea după mine","Și de ceata cea zlobivă , Ce țî să pune -mprotivă , De -m străjuiesc bietul suflet Și mă grăiesc cu rău cuget , Să dea -n goană","Și de ceata cea zlobivă , Ce țî să pune -mprotivă , De -m străjuiesc bietul suflet Și mă grăiesc cu rău cuget , Să dea după mine",în goană,după eu,da,-n goană,după mine,2,2,în,după,goană,eu,NOUN,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
